week,seller_name,title, price ,review_count,ratings,listings,total,sov
1/22/2024,Sweetwater,BEHRINGER UMC404HD,$179.00 ,591,4.7,23,38,61%
1/22/2024,Sweetwater,BEHRINGER UMC404HD,$179.00 ,465,4.7,6,38,16%
1/22/2024,Amazon.com - Seller,BEHRINGER UMC404HD,$179.00 ,591,4.7,2,38,5%
1/22/2024,Sweetwater,BEHRINGER UMC404HD,$179.00 ,604,4.7,7,38,18%
1/22/2024,Sweetwater,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,906,4.7,31,76,41%
1/22/2024,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,901,4.7,3,76,4%
1/22/2024,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,913,4.7,3,76,4%
1/22/2024,Sweetwater,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,913,4.7,6,76,8%
1/22/2024,Sweetwater,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,901,4.7,6,76,8%
1/22/2024,gear4music.com,Behringer U-Phoria UMC202HD USB Audio Interface,$87.90 ,906,4.7,1,76,1%
1/22/2024,eBay - sweetwatersound,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,913,4.7,1,76,1%
1/22/2024,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,,,8,76,11%
1/22/2024,Amazon.com,"Pyle Audio Interface Professional USB with MIC/LINE, Guitar, AUX Stereo and RCA Inputs, Phone/Stereo/Monitor Outputs, Ideal for Computer Playing & Recording, Preset 24 Digital Effects - PMUX9",$94.50 ,,,2,2,100%
1/22/2024,Amazon.com,"RSGRHAI Audio Interface True Stereo Sound Card for Recording for PcWinMac USB Audio Interfaces with 24-bit192 kHz, Red",$39.99 ,,,4,4,100%
1/22/2024,Amazon.com - Seller,"RSGRHAI USB Audio Interface with 1x XLR/TRS 1x 1/4"" 2X RCA USB",$39.99 ,,,50,50,100%
1/22/2024,Rockville Audio,Rockville ROCKMIX 10FX USB Computer Recording Interface Bluetooth Effects Mixer,$129.95 ,4,5,3,4,75%
1/22/2024,Rockville Audio,Rockville ROCKMIX 10FX USB Computer Recording Interface Bluetooth Effects Mixer,$129.95 ,3,5,1,4,25%
1/22/2024,Rockville Audio,"Rockville RockMix 5 USB Computer Recording Interface Mixer w/Bluetooth, Echo, EQ",$59.95 ,19,4.7,1,1,100%
1/22/2024,Rock And Soul DJ Equipment & Records,Steinberg UR44C 6x4 USB Gen 3.1 Audio Interface,$359.99 ,,,1,1,100%
1/22/2024,Amazon.com,"USB Audio Interface for Mac and PC Podcasting Streaming, Audio Interface for Guitar Professional Computer Recording Music, Vocalist, Podcaster or",$59.99 ,,,1,1,100%
1/22/2024,Shein,"Usb Audio Interface Sound Card Mixing Console With 48v Phantom Power, Suitable For Entry-level Recording, Live Streaming, Guitar Performance, Music",$18.60 ,,,5,5,100%
1/22/2024,Walmart,"Vivitar Audio Mixer, Multiple Sound Pads & Effects for Vlogging, Black",$29.98 ,40,4.2,3,3,100%
1/22/2024,Amazon.com - Seller,"YOUSHARES USB Audio Interface for Recording Music, AudioBox Mic Preamps 48v 2 Channel for Streaming and Podcasting Recording",$55.88 ,,,1,1,100%
1/22/2024,Amazon.com,"iConnectivity AUDIO4c Audio + MIDI Interface for Streaming, Live Performance and Recording",$399.99 ,,,1,1,100%
1/22/2024,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,906,4.7,17,76,22%
1/22/2024,Sweetwater,Behringer Xenyx 1204USB Mixer with USB,$189.00 ,100,4.5,2,3,67%
1/22/2024,Sweetwater,Behringer Xenyx 1204USB Mixer with USB,$170.10 ,398,4.6,1,3,33%
1/22/2024,zZounds,Black Lion Audio Revolution 2x2 USB Audio Interface,$279.00 ,20,4.9,1,2,50%
1/22/2024,Sweetwater,Black Lion Audio Revolution 2x2 USB Audio Interface,$279.00 ,20,4.9,1,2,50%
1/22/2024,Temu,"Depusheng MD22 USB Audio Interface 24Bit/96kHz For Recording Music, XLR Interface With 48V Phantom Power, Audio Box For PC/Win Streaming And",$58.98 ,3,4.3,1,1,100%
1/22/2024,Amazon.com - Seller,ESI Audiotechnik Maya44 USB+ Audio Interface,$129.00 ,33,4.7,1,1,100%
1/22/2024,Focusrite,Focusrite - Scarlett 8i6 (3rd Gen) - USB Audio Interface - Refurbished,$212.99 ,492,4.8,1,1,100%
1/22/2024,Sweetwater,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$359.99 ,435,4.7,2,18,11%
1/22/2024,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$359.99 ,,,8,18,44%
1/22/2024,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$359.97 ,,,3,18,17%
1/22/2024,Amazon.com,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$323.99 ,,,5,18,28%
1/22/2024,Amazon.com,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,44,4.9,7,48,15%
1/22/2024,Amazon.com,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,299,4.8,27,48,56%
1/22/2024,Amazon.com,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,573,4.7,4,48,8%
1/22/2024,Guitar Center,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,299,4.8,8,48,17%
1/22/2024,Guitar Center,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,573,4.7,2,48,4%
1/22/2024,Sweetwater,Focusrite Scarlett 8i6 USB Audio Interface,$249.99 ,401,4.8,13,38,34%
1/22/2024,Sweetwater,Focusrite Scarlett 8i6 USB Audio Interface,$249.99 ,492,4.8,5,38,13%
1/22/2024,Amazon.com,Focusrite Scarlett 8i6 USB Audio Interface,$220.94 ,401,4.8,13,38,34%
1/22/2024,Sweetwater,Focusrite Scarlett 8i6 USB Audio Interface,$249.99 ,402,4.8,7,38,18%
1/22/2024,Walmart - Audiosavings,Focusrite Scarlett Solo Studio 3rd Gen USB Audio Interface,$219.95 ,490,4.7,1,7,14%
1/22/2024,Walmart - VIP Pro Audio,Focusrite Scarlett Solo Studio 3rd Gen USB Audio Interface,$204.87 ,490,4.7,1,7,14%
1/22/2024,Walmart - MegaBigBox,Focusrite Scarlett Solo Studio 3rd Gen USB Audio Interface,$249.99 ,490,4.7,2,7,29%
1/22/2024,Guitar Center,Focusrite Scarlett Solo Studio 3rd Gen USB Audio Interface,$229.99 ,496,4.7,2,7,29%
1/22/2024,Guitar Center,Focusrite Scarlett Solo Studio 3rd Gen USB Audio Interface,$229.99 ,490,4.7,1,7,14%
1/22/2024,B&H Photo-Video-Audio,"Focusrite Scarlett Solo USB Audio Interface (3rd Generation) with Singers, Guitarists, Bus Powered / Mac, 1 Mic / Line / Hi-Z",$98.90 ,1000,4.8,2,4,50%
1/22/2024,B&H Photo-Video-Audio,"Focusrite Scarlett Solo USB Audio Interface (3rd Generation) with Singers, Guitarists, Bus Powered / Mac, 1 Mic / Line / Hi-Z",$89.99 ,1000,4.8,2,4,50%
1/22/2024,Sweetwater,Focusrite Vocaster Two Interface,$249.99 ,9,4.1,1,2,50%
1/22/2024,Amazon.com - Seller,Focusrite Vocaster Two Interface,$199.00 ,9,4.1,1,2,50%
1/22/2024,Amazon.com - Seller,IK Multimedia AXE I/O One USB Audio Interface,$129.99 ,6,4.3,1,1,100%
1/22/2024,Amazon.com - Seller,IK Multimedia iRig USB Audio Interface,$69.99 ,,,8,10,80%
1/22/2024,Sweetwater,IK Multimedia iRig USB Audio Interface,$69.99 ,,,1,10,10%
1/22/2024,IK Multimedia,IK Multimedia iRig USB Audio Interface,$69.99 ,,,1,10,10%
1/22/2024,Sweetwater,M-Audio AIR 192|14 USB Audio Interface,$329.00 ,52,4.7,1,1,100%
1/22/2024,Amazon.com,M-Audio AIR|HUB - USB Audio Interface with 3 Port Hub and Recording Software from MPC Beats Included,$69.00 ,,,1,1,100%
1/22/2024,Sam Ash,M2 Audio Interface,$199.95 ,,,2,3,67%
1/22/2024,Sam Ash,M2 Audio Interface,$199.95 ,424,4.8,1,3,33%
1/22/2024,Amazon.com - Seller,Mooer Steep I Audio-Interface,$89.00 ,,,1,1,100%
1/22/2024,Rock And Soul DJ Equipment & Records,Native Instruments KOMPLETE AUDIO 6 Mk2 6-Channel USB Audio Interface,$249.00 ,,,4,4,100%
1/22/2024,Sweetwater,Pioneer DJ INTERFACE 2 DVS Interface,$299.00 ,55,4.7,25,26,96%
1/22/2024,Sweetwater,Pioneer DJ INTERFACE 2 DVS Interface,$299.00 ,,,1,26,4%
1/22/2024,Guitar Center,Pioneer DJ INTERFACE 2 USB Audio Interface DVS With rekordbox dj,$299.00 ,55,4.7,14,14,100%
1/22/2024,Amazon.com,PreSonus Revelator io44 USB-C Audio Interface,$79.29 ,4,3.8,1,8,13%
1/22/2024,Sweetwater,PreSonus Revelator io44 USB-C Audio Interface,$79.99 ,3,3.7,2,8,25%
1/22/2024,Sweetwater,PreSonus Revelator io44 USB-C Audio Interface,$79.99 ,4,3.8,5,8,63%
1/22/2024,AmericanMusical.com,PreSonus Studio 26C USB-C Audio MIDI Interface 2 in 2 out 24 bit 192K,$159.95 ,64,4.8,1,2,50%
1/22/2024,AmericanMusical.com,PreSonus Studio 26C USB-C Audio MIDI Interface 2 in 2 out 24 bit 192K,$129.99 ,64,4.8,1,2,50%
1/22/2024,Amazon.com,PreSonus ioStation 24c USB-C Audio Interface/Production Controller,$249.99 ,36,4.9,1,1,100%
1/22/2024,Amazon.com,"Pyle Professional USB Audio Interface with MIC/LINE, Guitar, AUX Stereo and RCA Inputs, Phone/Stereo/Monitor Outputs, Ideal for Computer Playing &",$94.50 ,,,7,15,47%
1/22/2024,Amazon.com,"Pyle Professional USB Audio Interface with MIC/LINE, Guitar, AUX Stereo and RCA Inputs, Phone/Stereo/Monitor Outputs, Ideal for Computer Playing &",$94.31 ,,,8,15,53%
1/22/2024,Rockville Audio,Rockville RockMix 2 USB Computer Recording Interface/EQ 2-Channel Pro Mixer,$59.95 ,,,1,1,100%
1/22/2024,Sweetwater,Rode AI-Micro USB Audio Interface,$79.00 ,67,4.4,4,39,10%
1/22/2024,RØDE,Rode AI-Micro USB Audio Interface,$79.00 ,66,4.4,5,39,13%
1/22/2024,Amazon.com,Rode AI-Micro USB Audio Interface,$79.00 ,66,4.4,20,39,51%
1/22/2024,Sweetwater,Rode AI-Micro USB Audio Interface,$79.00 ,66,4.4,10,39,26%
1/22/2024,Shure,Shure MVX2U XLR to USB Audio Interface,$129.00 ,85,4.6,43,48,90%
1/22/2024,Amazon.com,Shure MVX2U XLR to USB Audio Interface,$129.00 ,85,4.6,5,48,10%
1/22/2024,Woodwind & Brasswind,Solid State Logic SSL 2 USB Audio Interface by Woodwind & Brasswind,$179.99 ,257,4.8,1,1,100%
1/22/2024,Sweetwater,TASCAM DP-03SD 8-track Digital Portastudio Recorder,$299.00 ,271,4.5,1,2,50%
1/22/2024,Sweetwater,TASCAM DP-03SD 8-track Digital Portastudio Recorder,$299.00 ,270,4.5,1,2,50%
1/22/2024,Amazon.com - Seller,USB Audio Interface 48V Phantom Power for Recording Podcasting and Streaming Compatible with MacOSX and,$69.99 ,,,1,1,100%
1/22/2024,newegg.com,USB-C Audio Interface Audio Interface Microphone Preamps with 48V Phantom Power 24 Bit for Smartphone/Tablet/Computer etc. for MAC and Windows,$165.00 ,,,1,1,100%
1/22/2024,Reverb,Universal Audio Volt 276 USB Audio Interface,$269.00 ,57,4.7,4,68,6%
1/22/2024,Sweetwater,Universal Audio Volt 276 USB Audio Interface,$299.00 ,52,4.7,12,68,18%
1/22/2024,Amazon.com,Universal Audio Volt 276 USB Audio Interface,$299.00 ,57,4.7,3,68,4%
1/22/2024,Amazon.com,Universal Audio Volt 276 USB Audio Interface,$299.00 ,66,4.8,2,68,3%
1/22/2024,sweetwater.com,Universal Audio Volt 276 USB Audio Interface,$299.00 ,57,4.7,2,68,3%
1/22/2024,Sweetwater,Universal Audio Volt 276 USB Audio Interface,$299.00 ,57,4.7,36,68,53%
1/22/2024,Walmart - Mugan Music Group LLC,Universal Audio Volt 276 USB Audio Interface,$299.00 ,57,4.7,3,68,4%
1/22/2024,Sweetwater,Universal Audio Volt 276 USB Audio Interface,$299.00 ,66,4.8,6,68,9%
1/22/2024,Sweetwater,Universal Audio Volt 276 USB-C Audio Interface,$299.00 ,66,4.8,1,1,100%
1/22/2024,Amazon.com,Universal Audio Volt-2 USB Audio Interface,$189.00 ,70,4.8,2,72,3%
1/22/2024,Amazon.com,Universal Audio Volt-2 USB Audio Interface,$189.00 ,64,4.8,1,72,1%
1/22/2024,Sweetwater,Universal Audio Volt-2 USB Audio Interface,$189.00 ,63,4.8,26,72,36%
1/22/2024,Amazon.com,Universal Audio Volt-2 USB Audio Interface,$189.00 ,63,4.8,12,72,17%
1/22/2024,Sweetwater,Universal Audio Volt-2 USB Audio Interface,$189.00 ,70,4.8,2,72,3%
1/22/2024,eBay - pixelproaudio,Universal Audio Volt-2 USB Audio Interface,$189.00 ,63,4.8,4,72,6%
1/22/2024,guitarcenter.com,Universal Audio Volt-2 USB Audio Interface,$189.00 ,70,4.8,3,72,4%
1/22/2024,Sweetwater,Universal Audio Volt-2 USB Audio Interface,$189.00 ,64,4.8,12,72,17%
1/22/2024,guitarcenter.com,Universal Audio Volt-2 USB Audio Interface,$189.00 ,63,4.8,10,72,14%
1/22/2024,Amazon.com - Seller,"2i2 Audio Interface, USB Audio Interface for Recording, Podcasting, and Streaming with Audio Software",$99.99 ,,,2,2,100%
1/22/2024,Amazon.com,4 Channel Audio Interface Usb Mixer Mixing Board +48v Supply Power Support Condenser Mic Record for Karaoke Live Performance Streaming DJ Studio,$39.99 ,,,2,2,100%
1/22/2024,Amazon.com,6 Channel Audio Interface Sound Board Mixing Console 16-Bit DSP DJ Mixer Audio Reverb Effect +48V Phantom Bluetooth Studio Audio Mixer For Karaoke,$61.59 ,,,10,10,100%
1/22/2024,RØDE,AI-1 Single-Channel Audio Interface,$129.00 ,,,1,1,100%
1/22/2024,Adorama,Alesis iO2 Express,$50.00 ,46,3.8,1,1,100%
1/22/2024,Amazon.com,"Arturia MiniFuse 2 USB-C Audio Interface, White",$149.00 ,,,3,3,100%
1/22/2024,Amazon.com,"Asmuse USB Audio Interface, 24Bit/196kHz Professional Sound Card, Audio Mixer with XLR/TSR/TS Ports for Guitarist, Vocalist, Podcaster or Producer (",$59.99 ,,,6,6,100%
1/22/2024,Amazon.com,"Audio Interface USB with 1x XLR/TRS 1x 1/4\"" 2X RCA USB, Red",$39.99 ,,,2,2,100%
1/22/2024,SHEIN,"Audio Interface Usb Sound Card Mixing Console With 48v Phantom Power, Suitable For Entry-level Recording, Live Streaming, Guitar Performance, Music",$18.60 ,,,1,1,100%
1/22/2024,Temu,"Audio Mixer,Audio Interface With DJ Mixer Live Sound Card Effects And Voice Changer,podcast Equipment Bundle Stereo DJ Studio Streaming,Prefect For",$13.19 ,,,12,12,100%
1/22/2024,Amazon.com,Behringer U-Phoria UM2 USB Audio Interface,$59.00 ,,,2,14,14%
1/22/2024,AliExpress.com,Behringer U-Phoria UM2 USB Audio Interface,$65.47 ,25,4.5,1,14,7%
1/22/2024,Sweetwater,Behringer U-Phoria UM2 USB Audio Interface,$59.00 ,1000,4.6,5,14,36%
1/22/2024,Amazon.com,Behringer U-Phoria UM2 USB Audio Interface,$59.00 ,32,4.5,4,14,29%
1/22/2024,AliExpress.com,Behringer U-Phoria UM2 USB Audio Interface,$65.47 ,32,4.5,1,14,7%
1/22/2024,Sweetwater,Behringer U-Phoria UM2 USB Audio Interface,$59.00 ,46,4.6,1,14,7%
1/22/2024,Best Buy,Elgato - Wave XLR - XLR/USB-C Microphone Interface & Digital Mixing Solution - Black,$159.99 ,190,4.7,1,1,100%
1/22/2024,Sweetwater,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,79,4.7,1,58,2%
1/22/2024,Best Buy,Focusrite 4i4 Scarlett USB Audio Interface,$229.99 ,718,4.8,11,58,19%
1/22/2024,guitarcenter.com,Focusrite 4i4 Scarlett USB Audio Interface,$259.99 ,718,4.8,3,58,5%
1/22/2024,Sweetwater,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,634,4.7,2,58,3%
1/22/2024,Amazon.com,Focusrite 4i4 Scarlett USB Audio Interface,$199.99 ,576,4.7,7,58,12%
1/22/2024,Amazon.com,Focusrite 4i4 Scarlett USB Audio Interface,$261.54 ,718,4.8,1,58,2%
1/22/2024,Sweetwater,Focusrite 4i4 Scarlett USB Audio Interface,$279.99 ,718,4.8,7,58,12%
1/22/2024,Amazon.com,Focusrite 4i4 Scarlett USB Audio Interface,$199.99 ,718,4.8,19,58,33%
1/22/2024,Best Buy,Focusrite 4i4 Scarlett USB Audio Interface,$229.99 ,634,4.7,3,58,5%
1/22/2024,Amazon.com,Focusrite 4i4 Scarlett USB Audio Interface,$199.99 ,634,4.7,2,58,3%
1/22/2024,guitarcenter.com,Focusrite 4i4 Scarlett USB Audio Interface,$259.99 ,576,4.7,1,58,2%
1/22/2024,Best Buy,Focusrite 4i4 Scarlett USB Audio Interface,$229.99 ,576,4.7,1,58,2%
1/22/2024,Crutchfield,Focusrite Scarlett 18i8 (3rd Generation) USB 2.0 (Type-C) audio interface for Mac and PC,$399.99 ,,,4,4,100%
1/22/2024,B&H Photo-Video-Audio,"Focusrite Scarlett 18i8 USB-C Audio/MIDI Interface (3rd Generation) with Producers and Small AC Powered / Mac, 4 Mic / Line / Hi-Z",$359.99 ,435,4.7,1,1,100%
1/22/2024,Full Compass Systems,"Focusrite Scarlett 2i2 3rd Gen [Restock Item] 2x2 USB Audio Interface, 3rd Generation",$159.99 ,,,1,1,100%
1/22/2024,Sweetwater,Focusrite Scarlett 4i4 4th Gen USB Audio Interface,$279.99 ,634,4.7,1,1,100%
1/22/2024,Amazon.com - Seller,Focusrite Scarlett Solo 2x2 USB Audio Interface Full Studio Bundle with Creative Music Production Software Kit and Studio Monitors and,$249.99 ,,,2,2,100%
1/22/2024,Guitar Center,Focusrite Scarlett Solo Studio 3rd USB Audio Interface,$229.99 ,673,4.7,3,5,60%
1/22/2024,Walmart - MegaBigBox,Focusrite Scarlett Solo Studio 3rd USB Audio Interface,$249.99 ,490,4.7,2,5,40%
1/22/2024,B&H Photo-Video-Audio,"Focusrite Scarlett Solo USB-C Audio Interface (4th Generation) with Singer-Songwriter, Bus/External Power, XLR Mic Preamp, 1/4""",$139.99 ,249,4.8,3,3,100%
1/22/2024,Temu,"HT7 Audio Mixer, Portable USB DJ Sound Mixing Console 7 Channel Bands Mixing Boards DJ Mixer, MP3 Jack 48V Power For Computer Recording, Black,Temu",$58.64 ,55,4.4,2,2,100%
1/22/2024,Sweetwater,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,56,4.6,4,7,57%
1/22/2024,Amazon.com,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,52,4.7,1,7,14%
1/22/2024,Target,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,56,4.6,1,7,14%
1/22/2024,Sweetwater,M-Audio AIR 192|14 8-In 4-Out USB Audio / MIDI Interface,$329.00 ,49,4.7,1,7,14%
1/22/2024,Amazon.com - Seller,M-Audio AIR 192|8 USB Audio / MIDI Interface,$239.00 ,34,4.6,1,2,50%
1/22/2024,Amazon.com - Seller,M-Audio AIR 192|8 USB Audio / MIDI Interface,$239.00 ,167,4.6,1,2,50%
1/22/2024,Sweetwater,Mackie Big Knob Studio 3x2 Studio Monitor Controller and Interface,$249.99 ,67,4.3,1,1,100%
1/22/2024,Amazon.com,"PreSonus AudioBox GO | USB-C Audio Interface for music production with Studio One DAW Recording Software, Music Tutorials, Sound Samples and Virtual",$79.99 ,,,3,3,100%
1/22/2024,B&H Photo-Video-Audio,"PreSonus Studio 24c Desktop 2x2 USB Type-C Audio/MIDI Interface with Musicians, USB Type-C and USB 2 XMAX-L",$149.99 ,261,4.7,1,1,100%
1/22/2024,Best Buy,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,270,4.7,10,45,22%
1/22/2024,Best Buy,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,261,4.7,16,45,36%
1/22/2024,Guitar Center,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,274,4.7,1,45,2%
1/22/2024,Amazon.com,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,261,4.7,10,45,22%
1/22/2024,Amazon.com,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,274,4.7,4,45,9%
1/22/2024,Best Buy,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,274,4.7,1,45,2%
1/22/2024,Sweetwater,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,274,4.7,2,45,4%
1/22/2024,B&H Photo-Video-Audio,PreSonus Studio 24c USB-C Audio Interface,$149.99 ,261,4.7,1,45,2%
1/22/2024,Temu,"Professional 4-channel Recording Interface With 192kHz/24-bit Quality, Designed For Music Lovers And Podcasters Who Want To Capture Their Creations",$70.98 ,,,6,6,100%
1/22/2024,Amazon.com,"Professional Audio Mixer, K300 Live Sound Card and Audio Interface Sound Board with Multiple DJ Mixer Effects,Voice Changer and LED Light, Prefect",$68.97 ,,,1,1,100%
1/22/2024,Best Buy,Rode Streamer X Audio Interface and Video Capture Card,$399.99 ,25,3.4,1,26,4%
1/22/2024,Amazon.com - Seller,Rode Streamer X Audio Interface and Video Capture Card,$396.95 ,24,3.4,3,26,12%
1/22/2024,Amazon.com - Seller,Rode Streamer X Audio Interface and Video Capture Card,$399.00 ,25,3.4,2,26,8%
1/22/2024,Amazon.com - Seller,Rode Streamer X Audio Interface and Video Capture Card,$399.00 ,24,3.4,1,26,4%
1/22/2024,RØDE,Rode Streamer X Audio Interface and Video Capture Card,$399.00 ,24,3.4,1,26,4%
1/22/2024,Best Buy,Rode Streamer X Audio Interface and Video Capture Card,$399.99 ,24,3.4,18,26,69%
1/22/2024,Amazon.com - Seller,Roland Rubix22,$169.99 ,27,4.7,1,3,33%
1/22/2024,Best Buy,Roland Rubix22,$195.99 ,27,4.7,2,3,67%
1/22/2024,rocknrollrentals.com,Roland Rubix22 USB Audio Interface,$75.00 ,48,4.7,10,11,91%
1/22/2024,rocknrollrentals.com,Roland Rubix22 USB Audio Interface,$75.00 ,47,4.7,1,11,9%
1/22/2024,Sweetwater,Solid State Logic SSL2 2x2 USB Audio Interface,$179.99 ,266,4.8,3,8,38%
1/22/2024,Sweetwater,Solid State Logic SSL2 2x2 USB Audio Interface,$179.99 ,244,4.7,2,8,25%
1/22/2024,Sweetwater,Solid State Logic SSL2 2x2 USB Audio Interface,$179.99 ,257,4.8,3,8,38%
1/22/2024,Amazon.com - Seller,Steinberg UR22C,$194.99 ,334,4.7,2,3,67%
1/22/2024,Amazon.com,Steinberg UR22C,$194.99 ,334,4.7,1,3,33%
1/22/2024,Amazon.com,"USB Audio Interface, AKLOT Xrl Audio Interfaces, for the Guitarist, Vocalist, Podcaster or Producer, 24-bit/192 kHz High-Fidelity, Studio Quality",$59.99 ,,,3,3,100%
1/22/2024,Amazon.com,"Ueteto 2i2 USB Audio Interface, Universal Audio Interface for PC, MAC/Music/Computer Recording and Podcasting with 48V Phantom Power",$69.99 ,,,1,1,100%
1/22/2024,Sweetwater,Universal Audio Volt 1 USB-C Audio Interface,$139.00 ,44,4.9,1,1,100%
1/22/2024,Sweetwater,Universal Audio Volt 176 USB Audio Interface,$199.00 ,15,4.5,23,27,85%
1/22/2024,Sweetwater,Universal Audio Volt 176 USB Audio Interface,$199.00 ,17,4.6,4,27,15%
1/22/2024,Sweetwater,Zoom U-24,$159.99 ,30,4.8,2,2,100%
1/22/2024,Teds Electronics,Zoom U-44 Portable 4x4 USB Handy Audio Midi Interface,$269.98 ,3,5,3,9,33%
1/22/2024,Teds Electronics,Zoom U-44 Portable 4x4 USB Handy Audio Midi Interface,$269.98 ,2,5,2,9,22%
1/22/2024,Walmart - Teds Electronics,Zoom U-44 Portable 4x4 USB Handy Audio Midi Interface,$269.98 ,2,5,2,9,22%
1/22/2024,Walmart - Teds Electronics,Zoom U-44 Portable 4x4 USB Handy Audio Midi Interface,$269.98 ,3,5,2,9,22%
1/22/2024,Amazon.com - Seller,Audient EVO 8 USB Audio Interface,$219.00 ,49,4.7,1,4,25%
1/22/2024,B&H Photo-Video-Audio,Audient EVO 8 USB Audio Interface,$229.99 ,49,4.7,1,4,25%
1/22/2024,Amazon.com - Seller,Audient EVO 8 USB Audio Interface,$219.00 ,47,4.7,1,4,25%
1/22/2024,Austin Bazaar,Audient EVO 8 USB Audio Interface,$229.99 ,49,4.7,1,4,25%
1/22/2024,Amazon.com - Seller,Audient iD24 USB-C Audio Interface,$399.00 ,16,4.9,3,5,60%
1/22/2024,musicstore.com,Audient iD24 USB-C Audio Interface,$283.00 ,17,4.9,1,5,20%
1/22/2024,Sweetwater,Audient iD24 USB-C Audio Interface,$399.00 ,16,4.9,1,5,20%
1/22/2024,Amazon.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,565,4.7,6,110,6%
1/22/2024,musicstore.com,Behringer U-Control UCA222 USB Audio Interface,$20.90 ,560,4.7,6,110,6%
1/22/2024,musicstore.com,Behringer U-Control UCA222 USB Audio Interface,$20.90 ,565,4.7,2,110,2%
1/22/2024,sweetwater.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,560,4.7,4,110,4%
1/22/2024,gear4music.com,Behringer U-Control UCA222 USB Audio Interface,$23.40 ,560,4.7,7,110,6%
1/22/2024,Amazon.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,,,23,110,21%
1/22/2024,Amazon.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,560,4.7,34,110,31%
1/22/2024,Sweetwater,Behringer U-Control UCA222 USB Audio Interface,$24.65 ,560,4.7,19,110,17%
1/22/2024,gear4music.com,Behringer U-Control UCA222 USB Audio Interface,$23.35 ,560,4.7,2,110,2%
1/22/2024,Sweetwater,Behringer U-Control UCA222 USB Audio Interface,$24.65 ,,,2,110,2%
1/22/2024,gear4music.com,Behringer U-Control UCA222 USB Audio Interface,$23.35 ,565,4.7,2,110,2%
